year,decade,century,tried,deaths,city,gadm.adm2,gadm.adm1,gadm.adm0,lon,lat,record.source
1692,1690,1600,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1692,1690,1600,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1693,1690,1600,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1694,1690,1600,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1695,1690,1600,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1695,1690,1600,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1695,1690,1600,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1695,1690,1600,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1695,1690,1600,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1696,1690,1600,1,NA,NA,Lidkoping,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1696,1690,1600,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1695,1690,1600,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1696,1690,1600,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1696,1690,1600,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1696,1690,1600,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1697,1690,1600,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1698,1690,1600,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1699,1690,1600,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1699,1690,1600,1,NA,NA,Falkoping,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1700,1700,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1701,1700,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1702,1700,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1702,1700,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1702,1700,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1702,1700,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1704,1700,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1704,1700,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1704,1700,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1707,1700,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1708,1700,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1709,1700,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1709,1700,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1711,1710,1700,1,NA,NA,Boras,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1711,1710,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1711,1710,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1712,1710,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1713,1710,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1714,1710,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1715,1710,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1716,1710,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1717,1710,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1718,1710,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1719,1710,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1719,1710,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1720,1720,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1720,1720,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1721,1720,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1722,1720,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1722,1720,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1722,1720,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1723,1720,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1723,1720,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1724,1720,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1726,1720,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1726,1720,1700,1,NA,NA,Mariestad,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1727,1720,1700,1,NA,NA,Uddevalla,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1727,1720,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1726,1720,1700,1,NA,NA,Tanum,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1728,1720,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1728,1720,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1732,1730,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1733,1730,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1735,1730,1700,1,NA,NA,Amal,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1737,1730,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1737,1730,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1737,1730,1700,1,NA,NA,Amal,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1738,1730,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1740,1740,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1740,1740,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1743,1740,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1744,1740,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1745,1740,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1745,1740,1700,1,NA,NA,Boras,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1746,1740,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1747,1740,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1749,1740,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1748,1740,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1750,1750,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1750,1750,1700,1,NA,NA,Amal,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1751,1750,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1750,1750,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1753,1750,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1753,1750,1700,1,NA,NA,NA,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1754,1750,1700,1,NA,NA,Falkoping,Vastra Gotaland,Sweden,NA,NA,Sörlin (1999)
1621,1620,1600,1,NA,Faaborg,Faaborg,Fyn,Denmark,NA,NA,Tornso (1986)
1572,1570,1500,1,NA,Bramming,Bramming,Ribe,Denmark,NA,NA,Tornso (1986)
1572,1570,1500,1,NA,Ribe,Ribe,Ribe,Denmark,NA,NA,Tornso (1986)
1577,1570,1500,1,NA,Ribe,Ribe,Ribe,Denmark,NA,NA,Tornso (1986)
1577,1570,1500,1,NA,Ribe,Ribe,Ribe,Denmark,NA,NA,Tornso (1986)
1577,1570,1500,1,NA,Ribe,Ribe,Ribe,Denmark,NA,NA,Tornso (1986)
1578,1570,1500,1,NA,Ribe,Ribe,Ribe,Denmark,NA,NA,Tornso (1986)
1590,1590,1500,1,NA,Ribe,Ribe,Ribe,Denmark,NA,NA,Tornso (1986)
1590,1590,1500,1,NA,Ribe,Ribe,Ribe,Denmark,NA,NA,Tornso (1986)
1595,1590,1500,1,NA,Ribe,Ribe,Ribe,Denmark,NA,NA,Tornso (1986)
1610,1610,1600,1,NA,Ribe,Ribe,Ribe,Denmark,NA,NA,Tornso (1986)
1610,1610,1600,1,NA,Ribe,Ribe,Ribe,Denmark,NA,NA,Tornso (1986)
1610,1610,1600,1,NA,Ribe,Ribe,Ribe,Denmark,NA,NA,Tornso (1986)
1610,1610,1600,1,NA,Esbjerg,Esbjerg,Ribe,Denmark,NA,NA,Tornso (1986)
1610,1610,1600,1,NA,Varde,Varde,Ribe,Denmark,NA,NA,Tornso (1986)
1610,1610,1600,1,NA,Blavand,Blavandshuk,Ribe,Denmark,NA,NA,Tornso (1986)
1610,1610,1600,1,NA,Esbjerg,Esbjerg,Ribe,Denmark,NA,NA,Tornso (1986)
1610,1610,1600,1,NA,Bramming,Bramming,Ribe,Denmark,NA,NA,Tornso (1986)
1611,1610,1600,1,NA,Norre-Nebel,Blaabjerg,Ribe,Denmark,NA,NA,Tornso (1986)
1611,1610,1600,1,NA,Varde,Varde,Ribe,Denmark,NA,NA,Tornso (1986)
1613,1610,1600,1,NA,Ribe,Ribe,Ribe,Denmark,NA,NA,Tornso (1986)
1613,1610,1600,1,NA,Fano,Fano,Ribe,Denmark,NA,NA,Tornso (1986)
1613,1610,1600,1,NA,Varde,Varde,Ribe,Denmark,NA,NA,Tornso (1986)
1614,1610,1600,1,NA,Ribe,Ribe,Ribe,Denmark,NA,NA,Tornso (1986)
1614,1610,1600,1,NA,Ribe,Ribe,Ribe,Denmark,NA,NA,Tornso (1986)
1614,1610,1600,1,NA,Ribe,Ribe,Ribe,Denmark,NA,NA,Tornso (1986)
1614,1610,1600,1,NA,Varde,Varde,Ribe,Denmark,NA,NA,Tornso (1986)
1614,1610,1600,1,NA,Blavand,Blavandshuk,Ribe,Denmark,NA,NA,Tornso (1986)
1614,1610,1600,1,NA,Esbjerg,Esbjerg,Ribe,Denmark,NA,NA,Tornso (1986)
1614,1610,1600,1,NA,Blavand,Blavandshuk,Ribe,Denmark,NA,NA,Tornso (1986)
1614,1610,1600,1,NA,Varde,Varde,Ribe,Denmark,NA,NA,Tornso (1986)
1617,1610,1600,1,NA,Esbjerg,Esbjerg,Ribe,Denmark,NA,NA,Tornso (1986)
1617,1610,1600,1,NA,Esbjerg,Esbjerg,Ribe,Denmark,NA,NA,Tornso (1986)
1617,1610,1600,1,NA,Varde,Varde,Ribe,Denmark,NA,NA,Tornso (1986)
1617,1610,1600,1,NA,Varde,Varde,Ribe,Denmark,NA,NA,Tornso (1986)
1617,1610,1600,1,NA,Varde,Varde,Ribe,Denmark,NA,NA,Tornso (1986)
1617,1610,1600,1,NA,Varde,Varde,Ribe,Denmark,NA,NA,Tornso (1986)
1617,1610,1600,1,NA,Varde,Varde,Ribe,Denmark,NA,NA,Tornso (1986)
1617,1610,1600,1,NA,Varde,Varde,Ribe,Denmark,NA,NA,Tornso (1986)
1618,1610,1600,1,NA,Esbjerg,Esbjerg,Ribe,Denmark,NA,NA,Tornso (1986)
1618,1610,1600,1,NA,Esbjerg,Esbjerg,Ribe,Denmark,NA,NA,Tornso (1986)
1619,1610,1600,1,NA,Esbjerg,Esbjerg,Ribe,Denmark,NA,NA,Tornso (1986)
1619,1610,1600,1,NA,Esbjerg,Esbjerg,Ribe,Denmark,NA,NA,Tornso (1986)
1619,1610,1600,1,NA,Esbjerg,Esbjerg,Ribe,Denmark,NA,NA,Tornso (1986)
1619,1610,1600,1,NA,Esbjerg,Esbjerg,Ribe,Denmark,NA,NA,Tornso (1986)
1619,1610,1600,1,NA,Varde,Varde,Ribe,Denmark,NA,NA,Tornso (1986)
1619,1610,1600,1,NA,Esbjerg,Esbjerg,Ribe,Denmark,NA,NA,Tornso (1986)
1619,1610,1600,1,NA,Varde,Varde,Ribe,Denmark,NA,NA,Tornso (1986)
1619,1610,1600,1,NA,Esbjerg,Esbjerg,Ribe,Denmark,NA,NA,Tornso (1986)
1619,1610,1600,1,NA,Blavand,Blavandshuk,Ribe,Denmark,NA,NA,Tornso (1986)
1620,1620,1600,1,NA,Ribe,Ribe,Ribe,Denmark,NA,NA,Tornso (1986)
1620,1620,1600,1,NA,Ribe,Ribe,Ribe,Denmark,NA,NA,Tornso (1986)
1620,1620,1600,1,NA,Ribe,Ribe,Ribe,Denmark,NA,NA,Tornso (1986)
1620,1620,1600,1,NA,Agerbaek,Helle,Ribe,Denmark,NA,NA,Tornso (1986)
1620,1620,1600,1,NA,Esbjerg,Esbjerg,Ribe,Denmark,NA,NA,Tornso (1986)
1620,1620,1600,1,NA,Varde,Varde,Ribe,Denmark,NA,NA,Tornso (1986)
1620,1620,1600,1,NA,Varde,Varde,Ribe,Denmark,NA,NA,Tornso (1986)
1620,1620,1600,1,NA,Bramming,Bramming,Ribe,Denmark,NA,NA,Tornso (1986)
1620,1620,1600,1,NA,Norre-Nebel,Blaabjerg,Ribe,Denmark,NA,NA,Tornso (1986)
1620,1620,1600,1,NA,Esbjerg,Esbjerg,Ribe,Denmark,NA,NA,Tornso (1986)
1627,1620,1600,1,NA,Esbjerg,Esbjerg,Ribe,Denmark,NA,NA,Tornso (1986)
1630,1630,1600,1,NA,Esbjerg,Esbjerg,Ribe,Denmark,NA,NA,Tornso (1986)
1630,1630,1600,1,NA,Esbjerg,Esbjerg,Ribe,Denmark,NA,NA,Tornso (1986)
1631,1630,1600,1,NA,Norre-Nebel,Blaabjerg,Ribe,Denmark,NA,NA,Tornso (1986)
1634,1630,1600,1,NA,Esbjerg,Esbjerg,Ribe,Denmark,NA,NA,Tornso (1986)
1634,1630,1600,1,NA,Varde,Varde,Ribe,Denmark,NA,NA,Tornso (1986)
1636,1630,1600,1,NA,Norre-Nebel,Blaabjerg,Ribe,Denmark,NA,NA,Tornso (1986)
1637,1630,1600,1,NA,Ribe,Ribe,Ribe,Denmark,NA,NA,Tornso (1986)
1637,1630,1600,1,NA,Norre-Nebel,Blaabjerg,Ribe,Denmark,NA,NA,Tornso (1986)
1637,1630,1600,1,NA,Norre-Nebel,Blaabjerg,Ribe,Denmark,NA,NA,Tornso (1986)
1641,1640,1600,1,NA,Ribe,Ribe,Ribe,Denmark,NA,NA,Tornso (1986)
1641,1640,1600,1,NA,Ribe,Ribe,Ribe,Denmark,NA,NA,Tornso (1986)
1641,1640,1600,1,NA,Varde,Varde,Ribe,Denmark,NA,NA,Tornso (1986)
1642,1640,1600,1,NA,Ribe,Ribe,Ribe,Denmark,NA,NA,Tornso (1986)
1642,1640,1600,1,NA,Ribe,Ribe,Ribe,Denmark,NA,NA,Tornso (1986)
1642,1640,1600,1,NA,Ribe,Ribe,Ribe,Denmark,NA,NA,Tornso (1986)
1642,1640,1600,1,NA,Ribe,Ribe,Ribe,Denmark,NA,NA,Tornso (1986)
1642,1640,1600,1,NA,Blavand,Blavandshuk,Ribe,Denmark,NA,NA,Tornso (1986)
1647,1640,1600,1,NA,Esbjerg,Esbjerg,Ribe,Denmark,NA,NA,Tornso (1986)
1652,1650,1600,1,NA,Ribe,Ribe,Ribe,Denmark,NA,NA,Tornso (1986)
1620,1620,1600,1,NA,Ringkobing,Ringkobing,Ringkobing,Denmark,NA,NA,Tornso (1986)
1617,1610,1600,1,NA,Skaerbaek,Skarbak,South Jutland,Denmark,NA,NA,Tornso (1986)
1620,1620,1600,1,NA,Haderslev,Haderslev,South Jutland,Denmark,NA,NA,Tornso (1986)
1621,1620,1600,1,NA,Haderslev,Haderslev,South Jutland,Denmark,NA,NA,Tornso (1986)
1614,1610,1600,1,NA,NA,NA,NA,Denmark,NA,NA,Tørnsø (1986)
1615,1610,1600,1,NA,NA,NA,NA,Denmark,NA,NA,Tørnsø (1986)
1616,1610,1600,1,NA,NA,NA,NA,Denmark,NA,NA,Tørnsø (1986)
1619,1610,1600,1,NA,NA,NA,NA,Denmark,NA,NA,Tørnsø (1986)
1620,1620,1600,1,NA,NA,NA,NA,Denmark,NA,NA,Tørnsø (1986)
1637,1630,1600,1,NA,NA,NA,NA,Denmark,NA,NA,Tørnsø (1986)
1632,1630,1600,1,0,NA,Hertfordshire,England,United Kingdom,NA,NA,Valletta (2000)
1630,1630,1600,1,NA,NA,Hertfordshire,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,0,NA,Cornwall,England,United Kingdom,NA,NA,Valletta (2000)
1647,1640,1600,1,NA,NA,Cambridgeshire,England,United Kingdom,NA,NA,Valletta (2000)
1647,1640,1600,1,NA,NA,Cambridgeshire,England,United Kingdom,NA,NA,Valletta (2000)
1647,1640,1600,1,NA,NA,Cambridgeshire,England,United Kingdom,NA,NA,Valletta (2000)
1647,1640,1600,1,NA,NA,Cambridgeshire,England,United Kingdom,NA,NA,Valletta (2000)
1647,1640,1600,1,NA,NA,Cambridgeshire,England,United Kingdom,NA,NA,Valletta (2000)
1647,1640,1600,1,NA,NA,Cambridgeshire,England,United Kingdom,NA,NA,Valletta (2000)
1647,1640,1600,1,NA,NA,Cambridgeshire,England,United Kingdom,NA,NA,Valletta (2000)
1647,1640,1600,1,NA,NA,Cambridgeshire,England,United Kingdom,NA,NA,Valletta (2000)
1647,1640,1600,1,NA,NA,Cambridgeshire,England,United Kingdom,NA,NA,Valletta (2000)
1647,1640,1600,1,NA,NA,Cambridgeshire,England,United Kingdom,NA,NA,Valletta (2000)
1647,1640,1600,1,NA,NA,Cambridgeshire,England,United Kingdom,NA,NA,Valletta (2000)
1647,1640,1600,1,NA,NA,Cambridgeshire,England,United Kingdom,NA,NA,Valletta (2000)
1647,1640,1600,1,NA,NA,Cambridgeshire,England,United Kingdom,NA,NA,Valletta (2000)
1647,1640,1600,1,NA,NA,Cambridgeshire,England,United Kingdom,NA,NA,Valletta (2000)
1647,1640,1600,1,NA,NA,Cambridgeshire,England,United Kingdom,NA,NA,Valletta (2000)
1647,1640,1600,1,NA,NA,Cambridgeshire,England,United Kingdom,NA,NA,Valletta (2000)
1647,1640,1600,1,NA,NA,Cambridgeshire,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,NA,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,NA,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,1,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,1,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,1,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,1,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,1,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,1,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,1,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,1,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,0,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,NA,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1646,1640,1600,1,0,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,1,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,NA,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,NA,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,NA,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,NA,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,1,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,1,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,1,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,1,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,1,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,0,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,1,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,1,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1647,1640,1600,1,0,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1647,1640,1600,1,0,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,1,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1646,1640,1600,1,0,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,1,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,1,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,NA,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,NA,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,NA,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,NA,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,NA,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,0,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,0,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,0,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1642,1640,1600,1,NA,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,NA,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,NA,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1642,1640,1600,1,0,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1641,1640,1600,1,0,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,1,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,NA,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,1,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,1,NA,Essex,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,0,NA,Hertfordshire,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,0,NA,Hertfordshire,England,United Kingdom,NA,NA,Valletta (2000)
1641,1640,1600,1,0,NA,Hertfordshire,England,United Kingdom,NA,NA,Valletta (2000)
1646,1640,1600,1,NA,NA,Cambridgeshire,England,United Kingdom,NA,NA,Valletta (2000)
1646,1640,1600,1,NA,NA,Cambridgeshire,England,United Kingdom,NA,NA,Valletta (2000)
1646,1640,1600,1,NA,NA,Cambridgeshire,England,United Kingdom,NA,NA,Valletta (2000)
1646,1640,1600,1,NA,NA,Cambridgeshire,England,United Kingdom,NA,NA,Valletta (2000)
1646,1640,1600,1,NA,NA,Cambridgeshire,England,United Kingdom,NA,NA,Valletta (2000)
1646,1640,1600,1,NA,NA,Cambridgeshire,England,United Kingdom,NA,NA,Valletta (2000)
1646,1640,1600,1,NA,NA,Cambridgeshire,England,United Kingdom,NA,NA,Valletta (2000)
1646,1640,1600,1,NA,NA,Cambridgeshire,England,United Kingdom,NA,NA,Valletta (2000)
1646,1640,1600,1,NA,NA,Cambridgeshire,England,United Kingdom,NA,NA,Valletta (2000)
1646,1640,1600,1,NA,NA,Cambridgeshire,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,NA,NA,Cambridgeshire,England,United Kingdom,NA,NA,Valletta (2000)
1646,1640,1600,1,0,NA,Kent,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,1,NA,Kent,England,United Kingdom,NA,NA,Valletta (2000)
1644,1640,1600,1,1,NA,Kent,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,1,NA,Kent,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,1,NA,Kent,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,1,NA,Kent,England,United Kingdom,NA,NA,Valletta (2000)
1643,1640,1600,1,0,NA,London,England,United Kingdom,NA,NA,Valletta (2000)
1648,1640,1600,1,0,NA,London,England,United Kingdom,NA,NA,Valletta (2000)
1647,1640,1600,1,0,NA,London,England,United Kingdom,NA,NA,Valletta (2000)
1649,1640,1600,1,NA,NA,London,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,NA,NA,Norfolk,England,United Kingdom,NA,NA,Valletta (2000)
1645,1640,1600,1,NA,NA,Norfolk,England,United Kingdom,NA,NA,Valletta (2000)
1646,1640,1600,1,0,NA,Norfolk,England,United Kingdom,NA,NA,Valletta (2000)
1646,1640,1600,1,1,NA,Norfolk,England,United Kingdom,NA,NA,Valletta (2000)
1646,1640,1600,1,1,NA,Norfolk,England,United Kingdom,NA,NA,Valletta (2000)
1646,1640,1600,1,0,NA,Norfolk,England,United Kingdom,NA,NA,Valletta (2000)
1646,1640,1600,1,1,NA,Norfolk,England,United Kingdom,NA,NA,Valletta (2000)
1649,1640,1600,1,NA,NA,Norfolk,England,United Kingdom,NA,NA,Valletta (2000)
1649,1640,1600,1,1,NA,Norfolk,England,United Kingdom,NA,NA,Valletta (2000)
1646,1640,1600,1,0,NA,Norfolk,England,United Kingdom,NA,NA,Valletta (2000)
1646,1640,1600,1,1,NA,Norfolk,England,United Kingdom,NA,NA,Valletta (2000)
1646,1640,1600,1,0,NA,Norfolk,England,United Kingdom,NA,NA,Valletta (2000)
1646,1640,1600,1,0,NA,Norfolk,England,United Kingdom,NA,NA,Valletta (2000)
1646,1640,1600,1,1,NA,Norfolk,England,United Kingdom,NA,NA,Valletta (2000)
1646,1640,1600,1,1,NA,Norfolk,England,United Kingdom,NA,NA,Valletta (2000)
1646,1640,1600,1,1,NA,Norfolk,England,United Kingdom,NA,NA,Valletta (2000)
1646,1640,1600,1,1,NA,Norfolk,England,United Kingdom,NA,NA,Valletta (2000)
1641,1640,1600,1,NA,NA,Norfolk,England,United Kingdom,NA,NA,Valletta (2000)
